job_id,job_date,client_id,zip_code,total_price,total_cost,duration_days,payment_status,payment_method,payment_delay_days,review_score,num_services
724,2024-05-04,183,32714,1300,215,1,Paid,Zelle,0,5,3
725,2024-05-05,437,32792,1510,255,1,Paid,Zelle,0,2,4
726,2024-05-06,338,32789,1125,195,1,Paid,Card,0,4,3
727,2024-05-06,437,32792,565,165,1,Paid,Cash,0,4,2
728,2024-05-06,527,32707,240,50,1,Paid,Zelle,0,2,2
729,2024-05-07,317,32836,1710,495,1,Paid,Check,0,5,2
730,2024-05-07,78,32792,425,75,1,Paid,Cash,1,5,3
731,2024-05-07,41,32746,360,65,1,Paid,Zelle,0,5,3
732,2024-05-08,496,32789,610,180,1,Paid,Check,0,5,1
733,2024-05-08,297,32707,145,30,1,Paid,Zelle,0,4,1
734,2024-05-09,370,32836,1625,445,1,Paid,Card,0,5,3
735,2024-05-10,148,32789,795,175,1,Paid,Card,0,5,4
736,2024-05-10,305,32746,1670,260,1,Paid,Zelle,0,4,1
737,2024-05-11,238,32765,900,360,2,Paid,Cash,0,5,1
738,2024-05-12,557,32789,625,120,1,Paid,Cash,0,5,3
739,2024-05-12,532,32750,225,50,1,Paid,Zelle,0,5,1
740,2024-05-13,218,32789,250,30,1,Paid,Check,1,5,1
741,2024-05-14,112,32750,1370,360,1,Paid,Check,0,4,1
742,2024-05-14,483,34786,100,25,1,Paid,Card,0,5,1
743,2024-05-14,487,32789,320,60,1,Paid,Cash,0,5,1
744,2024-05-15,443,32746,185,50,1,Paid,Cash,0,5,1
745,2024-05-17,218,32789,220,30,1,Paid,Card,0,4,1
746,2024-05-17,152,32792,1440,180,1,Paid,Card,0,4,2
747,2024-05-19,334,32707,295,65,1,Paid,Cash,0,5,1
748,2024-05-19,211,34786,1395,370,1,Paid,Card,0,5,1
749,2024-05-20,509,32825,225,40,1,Paid,Zelle,0,5,1
750,2024-05-20,351,32714,1475,590,2,Paid,Zelle,0,5,1
751,2024-05-20,302,32714,895,130,1,Paid,Check,0,5,1
752,2024-05-21,136,32789,3420,1370,2,Paid,Cash,1,3,1
753,2024-05-21,483,34786,2715,1085,2,Paid,Check,0,5,1
754,2024-05-22,110,32836,1360,280,1,Paid,Zelle,0,5,4
755,2024-05-22,523,32765,1000,190,1,Paid,Zelle,0,4,2
756,2024-05-23,562,32746,390,50,1,Paid,Card,0,5,1
757,2024-05-23,383,32825,195,45,1,Paid,Zelle,0,5,1
758,2024-05-24,55,32765,1440,280,1,Paid,Cash,0,5,2
759,2024-05-25,59,32825,900,360,2,Paid,Cash,0,5,1
760,2024-05-25,78,32792,1580,630,2,Paid,Cash,0,1,1
761,2024-05-25,586,32808,2090,835,2,Paid,Cash,0,5,1
762,2024-05-26,149,32707,1725,690,2,Paid,Cash,0,4,1
763,2024-05-27,611,32746,1925,770,2,Paid,Zelle,1,5,1
764,2024-05-27,155,32836,150,25,1,Paid,Cash,1,5,1
765,2024-05-28,29,32792,2135,855,2,Paid,Card,0,4,1
766,2024-05-29,584,32789,435,85,1,Paid,Zelle,0,5,3
767,2024-05-29,518,32779,310,55,1,Paid,Card,0,5,1
768,2024-05-30,316,32792,110,20,1,Paid,Card,0,5,1
769,2024-05-30,156,32836,190,55,1,Paid,Zelle,0,5,1
770,2024-05-31,37,32789,105,20,1,Paid,Card,0,5,1
771,2024-05-31,59,32825,1760,705,2,Paid,Cash,0,5,1
772,2024-05-31,431,34786,2520,595,1,Paid,Check,0,5,4
773,2024-06-01,258,32792,1595,640,2,Paid,Card,0,3,1
774,2024-06-01,494,32765,495,90,1,Paid,Zelle,0,5,3
775,2024-06-03,29,32792,435,130,1,Paid,Card,0,5,1
776,2024-06-04,179,32750,265,70,1,Paid,Zelle,0,5,1
777,2024-06-04,474,32836,2170,560,1,Paid,Check,0,5,4
778,2024-06-05,441,32792,185,25,1,Paid,Card,0,5,1
779,2024-06-05,110,32836,255,45,1,Paid,Cash,0,5,2
780,2024-06-06,99,32808,235,55,1,Paid,Zelle,0,5,2
781,2024-06-08,335,32750,155,30,1,Paid,Zelle,0,5,2
782,2024-06-09,529,34786,1265,325,1,Paid,Check,0,5,2
783,2024-06-12,254,32789,285,30,1,Paid,Card,0,5,1
784,2024-06-12,440,32750,1195,480,2,Paid,Zelle,0,5,1
785,2024-06-13,21,32746,225,50,1,Paid,Zelle,0,1,1
786,2024-06-13,57,32707,345,70,1,Paid,Zelle,1,5,2
787,2024-06-14,6,34786,2505,1000,2,Paid,Cash,0,5,1
788,2024-06-14,553,32836,895,165,1,Paid,Check,1,5,4
789,2024-06-15,9,32825,500,135,1,Paid,Zelle,0,4,1
790,2024-06-17,318,32714,225,25,1,Paid,Zelle,0,4,1
791,2024-06-18,369,32779,130,25,1,Paid,Check,0,5,1
792,2024-06-18,467,34786,325,70,1,Paid,Zelle,0,5,1
793,2024-06-19,135,34786,250,40,1,Paid,Check,0,5,1
794,2024-06-19,450,32779,260,45,1,Paid,Card,0,4,1
795,2024-06-20,609,32792,1225,490,2,Paid,Card,0,5,1
796,2024-06-22,329,32707,900,360,2,Paid,Zelle,0,5,1
797,2024-06-22,387,32825,220,45,1,Paid,Card,0,5,2
798,2024-06-23,223,34786,160,40,1,Paid,Check,0,1,1
799,2024-06-24,112,32750,335,65,1,Paid,Zelle,0,5,3
800,2024-06-24,498,32808,2220,890,2,Paid,Card,0,5,1
801,2024-06-24,56,32714,2315,925,2,Paid,Check,0,5,1
802,2024-06-25,320,34786,105,20,1,Paid,Card,0,3,1
803,2024-06-25,160,32789,3370,1350,2,Paid,Check,0,5,1
804,2024-06-26,613,32792,145,40,1,Paid,Card,0,5,1
805,2024-06-27,559,32746,395,100,1,Paid,Cash,0,5,2
806,2024-06-29,139,32836,210,65,1,Paid,Cash,0,5,1
807,2024-06-30,33,32746,1825,295,1,Paid,Zelle,0,5,2
808,2024-07-01,172,32789,90,15,1,Paid,Check,0,5,1
809,2024-07-01,559,32746,355,50,1,Paid,Check,0,5,2
810,2024-07-01,443,32746,190,35,1,Paid,Zelle,0,5,2
811,2024-07-03,645,32792,2155,860,2,Paid,Check,0,5,1
812,2024-07-03,638,34786,1015,405,2,Paid,Check,0,4,1
813,2024-07-04,594,32707,1905,220,1,Paid,Cash,0,4,3
814,2024-07-04,574,32707,480,80,1,Paid,Zelle,0,5,2
815,2024-07-05,401,32750,1190,255,1,Paid,Card,0,4,1
816,2024-07-05,28,32836,2585,1035,2,Paid,Check,0,5,1
817,2024-07-05,626,32707,225,45,1,Paid,Cash,0,4,1
818,2024-07-08,564,32808,1510,360,1,Paid,Cash,0,4,2
819,2024-07-08,505,32707,270,70,1,Paid,Check,0,5,2
820,2024-07-08,408,32750,900,360,2,Paid,Zelle,0,4,1
821,2024-07-09,8,32825,1205,235,1,Paid,Card,0,4,4
822,2024-07-09,220,32746,2540,1015,2,Paid,Card,0,5,1
823,2024-07-10,203,32750,225,60,1,Paid,Zelle,0,5,1
824,2024-07-10,554,32765,1785,715,2,Paid,Zelle,0,5,1
825,2024-07-12,82,32707,140,25,1,Paid,Zelle,0,5,2
826,2024-07-12,364,32765,1625,195,1,Paid,Card,0,5,3
827,2024-07-12,158,32836,1525,240,1,Paid,Check,0,5,4
828,2024-07-14,72,34786,1375,405,1,Paid,Card,0,3,2
829,2024-07-14,444,32792,2145,365,1,Paid,Check,0,5,3
830,2024-07-15,594,32707,1435,295,1,Paid,Cash,0,2,2
831,2024-07-16,468,32714,1240,265,1,Paid,Check,0,5,3
832,2024-07-16,329,32707,350,85,1,Paid,Cash,0,4,2
833,2024-07-16,338,32789,800,170,1,Paid,Card,0,5,2
834,2024-07-17,166,32765,2545,1020,2,Paid,Check,0,3,1
835,2024-07-18,628,32836,475,70,1,Paid,Cash,0,5,3
836,2024-07-19,558,32825,315,60,1,Paid,Cash,0,5,2
837,2024-07-19,625,32707,3425,1370,2,Paid,Zelle,0,5,1
838,2024-07-19,653,32808,135,25,1,Paid,Zelle,0,5,1
839,2024-07-20,274,32707,75,10,1,Paid,Zelle,0,5,1
840,2024-07-21,336,32808,185,40,1,Paid,Zelle,0,5,2
841,2024-07-21,67,32808,440,75,1,Paid,Cash,0,5,4
842,2024-07-21,82,32707,90,10,1,Paid,Zelle,0,5,1
843,2024-07-22,171,32714,225,30,1,Paid,Zelle,0,5,2
844,2024-07-22,266,32746,2300,420,1,Paid,Check,0,2,3
845,2024-07-22,520,32765,640,100,1,Paid,Zelle,0,4,2
846,2024-07-23,208,32808,935,375,2,Paid,Zelle,0,5,1
847,2024-07-23,308,32750,115,15,1,Paid,Zelle,0,5,1
848,2024-07-23,361,32779,1440,575,2,Paid,Check,1,5,1
849,2024-07-24,290,32746,1665,665,2,Paid,Check,0,5,1
850,2024-07-25,676,32789,310,65,1,Paid,Check,0,5,1
851,2024-07-25,72,34786,930,255,1,Paid,Zelle,0,5,2
852,2024-07-25,517,32836,90,15,1,Paid,Check,0,5,1
853,2024-07-28,636,32792,255,65,1,Paid,Cash,0,4,2
854,2024-07-28,292,34786,1245,345,1,Paid,Card,0,5,4
855,2024-07-29,163,32714,1905,520,1,Paid,Zelle,0,5,3
856,2024-07-29,113,32825,145,30,1,Paid,Zelle,0,4,1
857,2024-07-30,56,32714,300,40,1,Paid,Card,0,4,2
858,2024-07-30,39,32746,1460,585,2,Paid,Zelle,1,5,1
859,2024-07-31,467,34786,385,110,1,Paid,Check,0,5,1
860,2024-07-31,186,32714,565,100,1,Paid,Check,0,3,1
861,2024-08-02,140,34786,2135,855,2,Paid,Check,0,1,1
862,2024-08-03,615,32789,120,25,1,Paid,Check,0,5,1
863,2024-08-04,138,32750,120,35,1,Paid,Zelle,1,2,1
864,2024-08-04,468,32714,255,55,1,Paid,Zelle,0,5,1
865,2024-08-04,691,32789,2130,850,2,Paid,Card,0,5,1
866,2024-08-06,517,32836,505,115,1,Paid,Check,0,5,3
867,2024-08-06,103,32707,225,40,1,Paid,Cash,0,5,1
868,2024-08-10,485,34786,250,45,1,Paid,Card,0,5,1
869,2024-08-11,392,32746,1765,225,1,Paid,Check,0,3,2
870,2024-08-13,49,32792,180,40,1,Paid,Check,0,5,1
871,2024-08-14,445,32808,1300,520,2,Paid,Cash,0,5,1
872,2024-08-18,153,32714,55,15,1,Paid,Card,0,5,1
873,2024-08-19,98,32779,1040,200,1,Paid,Check,0,5,4
874,2024-08-20,689,32714,140,30,1,Paid,Check,0,5,1
875,2024-08-23,279,32808,1510,275,1,Paid,Cash,0,5,3
876,2024-08-23,486,32750,2825,1130,2,Paid,Check,1,4,1
877,2024-08-25,140,34786,100,15,1,Paid,Card,0,1,1
878,2024-08-26,192,32825,310,60,1,Paid,Zelle,0,5,2
879,2024-08-26,227,32808,2130,850,2,Paid,Cash,0,5,1
880,2024-08-27,548,32750,505,110,1,Paid,Check,0,3,2
881,2024-08-29,595,32750,750,150,1,Paid,Zelle,0,5,4
882,2024-08-30,105,32707,700,130,1,Paid,Cash,0,5,1
883,2024-08-30,365,32750,1500,315,1,Paid,Zelle,1,5,2
884,2024-08-31,259,32765,585,110,1,Paid,Cash,0,5,3
885,2024-09-01,59,32825,2695,1080,2,Paid,Zelle,0,5,1
886,2024-09-01,353,32750,150,30,1,Paid,Zelle,0,4,1
887,2024-09-02,548,32750,760,150,1,Paid,Zelle,0,5,3
888,2024-09-04,394,32746,1785,380,1,Paid,Zelle,0,4,2
889,2024-09-05,375,32825,125,15,1,Paid,Zelle,0,5,1
890,2024-09-05,662,32789,290,50,1,Paid,Check,0,5,3
891,2024-09-05,115,32765,1125,250,1,Paid,Cash,0,5,2
892,2024-09-07,332,32789,990,395,2,Paid,Cash,0,5,1
893,2024-09-07,467,34786,155,35,1,Paid,Check,0,4,1
894,2024-09-08,601,32789,635,130,1,Paid,Check,0,5,4
895,2024-09-09,234,32779,1605,230,1,Paid,Cash,0,5,3
896,2024-09-09,255,32750,90,20,1,Paid,Check,0,5,1
897,2024-09-09,434,32789,185,30,1,Paid,Cash,0,4,2
898,2024-09-11,416,32765,225,35,1,Paid,Cash,1,4,1
899,2024-09-12,112,32750,355,85,1,Paid,Zelle,0,5,1
900,2024-09-12,479,32792,260,60,1,Paid,Check,0,5,2
901,2024-09-13,597,32714,265,60,1,Paid,Card,0,2,1
902,2024-09-13,696,32714,660,175,1,Paid,Cash,0,4,2
903,2024-09-14,306,32746,370,65,1,Paid,Zelle,0,5,3
904,2024-09-15,31,32792,1765,320,1,Paid,Card,0,4,1
905,2024-09-15,286,32792,455,130,1,Paid,Card,0,5,2
906,2024-09-16,465,34786,2430,970,2,Paid,Check,0,5,1
907,2024-09-17,525,32792,2305,470,1,Paid,Check,0,4,3
908,2024-09-17,338,32789,1155,460,2,Paid,Zelle,0,5,1
909,2024-09-18,686,32789,815,115,1,Paid,Check,0,5,2
910,2024-09-18,127,34786,380,105,1,Paid,Card,0,5,2
911,2024-09-19,375,32825,395,70,1,Paid,Zelle,0,2,1
912,2024-09-19,609,32792,310,40,1,Paid,Check,0,5,3
913,2024-09-20,188,34786,180,50,1,Paid,Card,0,3,1
914,2024-09-20,75,32825,820,195,1,Paid,Cash,0,4,1
915,2024-09-21,727,32792,370,85,1,Paid,Check,1,5,1
916,2024-09-21,134,32746,1310,265,1,Paid,Zelle,0,1,1
917,2024-09-23,209,32789,1275,300,1,Paid,Cash,0,4,2
918,2024-09-24,369,32779,250,60,1,Paid,Check,1,5,1
919,2024-09-24,527,32707,1565,365,1,Paid,Zelle,0,5,4
920,2024-09-25,128,34786,260,55,1,Paid,Cash,0,5,2
921,2024-09-25,7,32765,365,75,1,Paid,Zelle,0,5,1
922,2024-09-26,170,32825,2025,810,2,Paid,Zelle,0,4,1
923,2024-09-26,488,32750,1580,370,1,Paid,Zelle,0,5,2
924,2024-09-27,10,32789,180,45,1,Paid,Zelle,0,5,1
925,2024-09-29,637,32825,510,115,1,Paid,Zelle,0,4,3
926,2024-09-29,599,32789,2635,1055,2,Paid,Cash,0,5,1
927,2024-09-30,117,32808,100,20,1,Paid,Check,0,5,1
928,2024-10-01,212,32825,1015,405,2,Paid,Zelle,0,5,1
929,2024-10-01,418,32836,260,55,1,Paid,Card,0,3,1
930,2024-10-02,571,32808,225,65,1,Paid,Cash,0,4,1
931,2024-10-02,472,32746,1765,330,1,Paid,Check,0,5,3
932,2024-10-02,317,32836,70,20,1,Paid,Card,0,4,1
933,2024-10-03,259,32765,2965,1185,2,Paid,Zelle,0,5,1
934,2024-10-03,431,34786,235,50,1,Paid,Check,0,5,2
935,2024-10-04,536,32825,250,40,1,Paid,Cash,0,3,2
936,2024-10-04,615,32789,2180,870,2,Paid,Check,0,5,1
937,2024-10-04,389,32825,225,30,1,Paid,Zelle,0,5,1
938,2024-10-06,358,32750,1825,325,1,Paid,Card,0,5,4
939,2024-10-06,421,32836,1150,300,1,Paid,Card,0,5,1
940,2024-10-06,154,32714,235,45,1,Paid,Zelle,0,5,1
941,2024-10-07,134,32746,590,125,1,Paid,Zelle,0,5,3
942,2024-10-07,354,32750,1100,305,1,Paid,Zelle,0,5,2
943,2024-10-07,17,32825,300,45,1,Paid,Zelle,0,4,3
944,2024-10-08,469,32750,225,60,1,Paid,Check,0,4,1
945,2024-10-08,249,32746,225,35,1,Paid,Card,0,5,1
946,2024-10-09,176,32746,105,15,1,Paid,Check,1,5,1
947,2024-10-10,106,32792,265,45,1,Paid,Check,0,5,1
948,2024-10-11,17,32825,1025,165,1,Paid,Zelle,0,5,1
949,2024-10-11,215,32765,110,15,1,Paid,Cash,0,4,1
950,2024-10-11,375,32825,1340,535,2,Paid,Zelle,0,5,1
951,2024-10-12,517,32836,290,35,1,Paid,Cash,0,5,1
952,2024-10-14,499,32808,205,50,1,Paid,Cash,1,5,2
953,2024-10-15,580,32792,505,95,1,Paid,Cash,0,4,2
954,2024-10-15,547,32765,225,65,1,Paid,Cash,0,5,1
955,2024-10-16,726,32765,105,15,1,Paid,Zelle,0,5,1
956,2024-10-16,427,32746,320,55,1,Paid,Check,1,5,1
957,2024-10-16,598,32836,990,395,2,Paid,Check,0,5,1
958,2024-10-17,613,32792,1900,760,2,Paid,Cash,0,5,1
959,2024-10-18,314,32746,565,105,1,Paid,Zelle,0,5,2
960,2024-10-19,461,32808,900,360,2,Paid,Cash,0,4,1
961,2024-10-21,670,32792,645,115,1,Paid,Check,0,5,2
962,2024-10-21,97,32792,290,35,1,Paid,Check,0,5,2
963,2024-10-21,232,32808,1215,250,1,Paid,Cash,0,5,3
964,2024-10-22,225,32836,2360,335,1,Paid,Card,0,5,4
965,2024-10-22,413,32836,215,30,1,Paid,Check,0,5,2
966,2024-10-22,220,32746,2385,955,2,Paid,Zelle,0,5,1
967,2024-10-23,72,34786,420,75,1,Paid,Check,0,5,2
968,2024-10-23,157,32750,225,25,1,Paid,Zelle,0,4,1
969,2024-10-24,453,32825,225,55,1,Paid,Cash,0,5,1
970,2024-10-24,611,32746,395,50,1,Paid,Zelle,0,5,3
971,2024-10-24,27,32792,990,395,2,Paid,Check,0,5,1
972,2024-10-26,72,34786,1030,155,1,Paid,Card,0,5,3
973,2024-10-27,719,32808,225,30,1,Paid,Cash,0,5,1
974,2024-10-27,142,34786,1720,690,2,Paid,Check,0,5,1
975,2024-10-27,401,32750,290,50,1,Paid,Zelle,0,5,1
976,2024-10-28,691,32789,250,75,1,Paid,Check,0,5,1
977,2024-10-28,188,34786,1195,180,1,Paid,Card,0,5,2
978,2024-10-29,404,32707,1025,225,1,Paid,Cash,0,5,4
979,2024-10-29,304,32750,1165,465,2,Paid,Card,0,5,1
980,2024-10-29,243,32746,2170,540,1,Paid,Zelle,0,5,4
981,2024-10-30,385,32825,225,40,1,Paid,Zelle,0,5,1
982,2024-10-30,52,32765,265,50,1,Paid,Cash,0,4,1
983,2024-10-30,183,32714,910,210,1,Paid,Check,0,1,2
984,2024-10-31,425,32779,250,40,1,Paid,Zelle,0,5,1
985,2024-11-01,197,32825,505,115,1,Paid,Cash,0,4,3
986,2024-11-01,661,32714,130,30,1,Paid,Zelle,0,4,1
987,2024-11-02,195,32750,2635,1055,2,Paid,Zelle,0,4,1
988,2024-11-04,629,32714,590,135,1,Paid,Zelle,0,5,3
989,2024-11-05,253,32714,135,35,1,Paid,Check,0,5,1
990,2024-11-06,322,32808,1125,290,1,Paid,Cash,0,5,3
991,2024-11-06,150,32714,540,145,1,Paid,Zelle,0,4,3
992,2024-11-06,42,32779,1525,320,1,Paid,Card,0,5,4
993,2024-11-07,586,32808,565,115,1,Paid,Cash,0,5,3
994,2024-11-08,248,32792,1435,575,2,Paid,Card,0,5,1
995,2024-11-08,346,32836,1045,220,1,Paid,Card,0,5,2
996,2024-11-08,284,32808,405,80,1,Paid,Zelle,1,5,2
997,2024-11-09,221,34786,2740,1095,2,Paid,Card,0,2,1
998,2024-11-09,307,34786,2315,475,1,Paid,Card,1,5,3
999,2024-11-09,101,32836,615,120,1,Paid,Card,0,5,3
1000,2024-11-10,142,34786,100,15,1,Paid,Card,0,5,1
1001,2024-11-11,180,32789,410,50,1,Paid,Card,0,5,2
1002,2024-11-11,44,32750,265,40,1,Paid,Zelle,0,5,2
1003,2024-11-11,351,32714,775,220,1,Paid,Zelle,0,5,2
1004,2024-11-12,35,32779,1735,695,2,Paid,Check,0,5,1
1005,2024-11-13,707,32714,800,165,1,Paid,Card,0,4,2
1006,2024-11-14,692,32779,150,20,1,Paid,Check,0,4,1
1007,2024-11-17,296,34786,250,25,1,Paid,Check,0,4,1
1008,2024-11-18,72,34786,1030,180,1,Paid,Card,0,4,2
1009,2024-11-18,721,32714,2950,1180,2,Paid,Zelle,0,5,1
1010,2024-11-19,332,32789,2435,295,1,Paid,Card,1,5,2
1011,2024-11-20,504,32808,225,50,1,Paid,Zelle,0,4,1
1012,2024-11-20,267,32836,365,70,1,Paid,Card,0,4,2
1013,2024-11-20,645,32792,2215,885,2,Paid,Zelle,0,5,1
1014,2024-11-22,183,32714,115,30,1,Paid,Zelle,0,1,1
1015,2024-11-22,218,32789,300,40,1,Paid,Card,0,4,2
1016,2024-11-22,12,32825,120,20,1,Paid,Cash,0,4,1
1017,2024-11-23,693,32779,1250,280,1,Paid,Card,0,5,2
1018,2024-11-25,524,32746,305,65,1,Paid,Cash,0,3,3
1019,2024-11-25,343,32825,370,85,1,Paid,Zelle,0,5,1
1020,2024-11-25,448,32714,745,175,1,Paid,Zelle,0,4,2
1021,2024-11-26,6,34786,120,25,1,Paid,Card,0,5,1
1022,2024-11-27,271,32836,1305,180,1,Paid,Zelle,0,5,4
1023,2024-11-27,162,32707,1870,345,1,Paid,Zelle,0,5,3
1024,2024-11-28,47,32750,525,130,1,Paid,Zelle,0,5,2
1025,2024-11-29,333,32836,350,85,1,Paid,Check,1,5,1
1026,2024-11-29,777,34786,410,115,1,Paid,Check,0,5,1
1027,2024-11-30,531,32765,1665,665,2,Paid,Zelle,0,5,1
1028,2024-11-30,153,32714,1020,160,1,Paid,Zelle,0,5,1
1029,2024-12-01,19,32714,1045,260,1,Paid,Zelle,0,5,3
1030,2024-12-01,206,32836,840,210,1,Paid,Check,0,5,1
1031,2024-12-01,7,32765,755,130,1,Paid,Zelle,0,4,3
1032,2024-12-03,188,34786,1965,255,1,Paid,Cash,0,4,3
1033,2024-12-04,799,32789,360,70,1,Paid,Zelle,1,5,1
1034,2024-12-04,607,32808,355,75,1,Paid,Cash,0,5,2
1035,2024-12-04,322,32808,320,95,1,Paid,Cash,1,2,1
1036,2024-12-05,275,34786,150,40,1,Paid,Check,0,3,1
1037,2024-12-05,435,32779,1945,780,2,Paid,Card,0,4,1
1038,2024-12-05,203,32750,1035,200,1,Paid,Check,0,5,1
1039,2024-12-06,488,32750,455,100,1,Paid,Zelle,0,5,3
1040,2024-12-06,803,32765,225,30,1,Paid,Cash,0,4,1
1041,2024-12-06,148,32789,200,45,1,Paid,Zelle,0,5,2
1042,2024-12-07,105,32707,2485,995,2,Paid,Zelle,0,4,1
1043,2024-12-08,499,32808,1360,545,2,Paid,Zelle,0,5,1
1044,2024-12-08,221,34786,1545,620,2,Paid,Check,0,4,1
1045,2024-12-09,165,34786,750,160,1,Paid,Card,0,5,4
1046,2024-12-09,332,32789,180,35,1,Paid,Cash,0,5,1
1047,2024-12-10,216,32714,260,40,1,Paid,Zelle,0,5,3
1048,2024-12-10,638,34786,195,25,1,Paid,Card,0,4,1
1049,2024-12-11,52,32765,1020,210,1,Paid,Zelle,0,5,1
1050,2024-12-11,6,34786,2585,1035,2,Paid,Card,1,5,1
1051,2024-12-12,828,32707,115,20,1,Paid,Card,0,2,1
1052,2024-12-12,496,32789,150,45,1,Paid,Cash,0,4,1
1053,2024-12-13,307,34786,190,25,1,Paid,Check,0,5,1
1054,2024-12-13,160,32789,105,15,1,Paid,Card,0,5,1
1055,2024-12-13,668,32746,225,35,1,Paid,Zelle,0,5,1
1056,2024-12-14,797,32750,800,110,1,Paid,Zelle,0,3,2
1057,2024-12-14,616,32825,105,15,1,Paid,Cash,0,4,1
1058,2024-12-16,212,32825,410,75,1,Paid,Cash,1,5,3
1059,2024-12-16,577,32746,95,30,1,Paid,Zelle,0,5,1
1060,2024-12-16,157,32750,320,50,1,Paid,Check,0,5,2
1061,2024-12-17,554,32765,1720,690,2,Paid,Zelle,0,5,1
1062,2024-12-17,470,32750,405,80,1,Paid,Check,0,5,2
1063,2024-12-17,582,32714,3610,1445,2,Paid,Zelle,0,1,1
1064,2024-12-18,608,34786,1190,285,1,Paid,Check,0,5,1
1065,2024-12-19,661,32714,300,55,1,Paid,Zelle,0,5,3
1066,2024-12-19,694,32779,140,35,1,Paid,Card,0,5,1
1067,2024-12-19,287,32779,420,65,1,Paid,Card,0,5,2
1068,2024-12-20,648,32789,1905,760,2,Paid,Check,0,4,1
1069,2024-12-21,29,32792,3695,1480,2,Paid,Card,0,5,1
1070,2024-12-21,179,32750,225,50,1,Paid,Zelle,0,3,1
1071,2024-12-21,552,32825,1215,295,1,Paid,Zelle,0,4,1
1072,2024-12-22,179,32750,225,45,1,Paid,Zelle,0,2,1
1073,2024-12-23,729,32714,1620,475,1,Paid,Card,1,5,1
1074,2024-12-23,520,32765,210,45,1,Paid,Zelle,0,4,2
1075,2024-12-24,402,32808,3160,1265,2,Paid,Zelle,0,5,1
1076,2024-12-24,465,34786,115,30,1,Paid,Check,0,5,1
1077,2024-12-27,223,34786,1360,220,1,Paid,Card,1,5,1
1078,2024-12-28,492,32808,225,30,1,Paid,Cash,0,4,1
1079,2024-12-29,700,32714,3275,1310,2,Paid,Zelle,0,5,1
1080,2024-12-29,148,32789,990,395,2,Paid,Zelle,1,5,1
1081,2024-12-30,139,32836,300,65,1,Paid,Card,0,5,1
1082,2024-12-30,751,32714,90,20,1,Paid,Check,0,5,1
